tempo_h;X_g_L;S_g_L;P_g_L
2,800000;1,544224;73,056345;0,816335
2,850000;1,556229;73,013468;0,834343
2,900000;1,568327;72,970261;0,852490
2,950000;1,580518;72,926722;0,870777
3,000000;1,592802;72,882849;0,889204
3,050000;1,605181;72,838638;0,907772
3,100000;1,617656;72,794086;0,926484
3,150000;1,630226;72,749193;0,945339
3,200000;1,642893;72,703954;0,964339
3,250000;1,655657;72,658368;0,983486
3,300000;1,668519;72,612431;1,002779
3,350000;1,681480;72,566142;1,022220
3,400000;1,694541;72,519497;1,041811
3,450000;1,707702;72,472494;1,061553
3,500000;1,720964;72,425130;1,081446
3,550000;1,734327;72,377402;1,101491
3,600000;1,747794;72,329308;1,121691
3,650000;1,761363;72,280845;1,142045
3,700000;1,775037;72,232011;1,162555
3,750000;1,788816;72,182802;1,183223
3,800000;1,802700;72,133215;1,204050
3,850000;1,816690;72,083249;1,225036
3,900000;1,830788;72,032899;1,246182
3,950000;1,844994;71,982164;1,267491
4,000000;1,859309;71,931040;1,288963
4,050000;1,873733;71,879524;1,310600
4,100000;1,888268;71,827614;1,332402
4,150000;1,902914;71,775306;1,354372
4,200000;1,917673;71,722598;1,376509
4,250000;1,932544;71,669486;1,398816
4,300000;1,947529;71,615968;1,421293
4,350000;1,962629;71,562041;1,443943
4,400000;1,977844;71,507701;1,466766
4,450000;1,993175;71,452945;1,489763
4,500000;2,008624;71,397771;1,512936
4,550000;2,024191;71,342176;1,536286
4,600000;2,039877;71,286155;1,559815
4,650000;2,055682;71,229707;1,583523
4,700000;2,071608;71,172827;1,607413
4,750000;2,087656;71,115513;1,631485
4,800000;2,103827;71,057761;1,655740
4,850000;2,120121;70,999569;1,680181
4,900000;2,136539;70,940933;1,704808
4,950000;2,153082;70,881849;1,729623
5,000000;2,169752;70,822315;1,754628
5,050000;2,186549;70,762327;1,779823
5,100000;2,203473;70,701882;1,805210
5,150000;2,220527;70,640976;1,830790
5,200000;2,237710;70,579606;1,856566
5,250000;2,255025;70,517769;1,882537
5,300000;2,272471;70,455461;1,908707
5,350000;2,290050;70,392678;1,935075
5,400000;2,307763;70,329418;1,961644
5,450000;2,325610;70,265677;1,988416
5,500000;2,343594;70,201451;2,015390
5,550000;2,361714;70,136737;2,042570
5,600000;2,379971;70,071531;2,069957
5,650000;2,398368;70,005829;2,097552
5,700000;2,416904;69,939628;2,125356
5,750000;2,435581;69,872925;2,153372
5,800000;2,454400;69,805715;2,181600
5,850000;2,473362;69,737995;2,210042
5,900000;2,492467;69,669761;2,238701
5,950000;2,511717;69,601009;2,267576
6,000000;2,531114;69,531736;2,296671
6,050000;2,550657;69,461938;2,325986
6,100000;2,570349;69,391612;2,355523
6,150000;2,590189;69,320752;2,385284
6,200000;2,610180;69,249356;2,415271
6,250000;2,630323;69,177419;2,445484
6,300000;2,650617;69,104938;2,475926
6,350000;2,671066;69,031908;2,506599
6,400000;2,691669;68,958326;2,537503
6,450000;2,712427;68,884188;2,568641
6,500000;2,733343;68,809490;2,600014
6,550000;2,754416;68,734227;2,631625
6,600000;2,775649;68,658396;2,663474
6,650000;2,797042;68,581992;2,695563
6,700000;2,818597;68,505012;2,727895
6,750000;2,840314;68,427451;2,760470
6,800000;2,862194;68,349306;2,793292
6,850000;2,884240;68,270571;2,826360
6,900000;2,906452;68,191243;2,859678
6,950000;2,928831;68,111317;2,893247
7,000000;2,951379;68,030790;2,927068
7,050000;2,974096;67,949657;2,961144
7,100000;2,996984;67,867913;2,995477
7,150000;3,020045;67,785555;3,030067
7,200000;3,043278;67,702577;3,064918
7,250000;3,066687;67,618976;3,100030
7,300000;3,090271;67,534747;3,135406
7,350000;3,114032;67,449885;3,171048
7,400000;3,137972;67,364387;3,206957
7,450000;3,162091;67,278247;3,243136
7,500000;3,186391;67,191462;3,279586
7,550000;3,210873;67,104026;3,316309
7,600000;3,235538;67,015935;3,353307
7,650000;3,260388;66,927184;3,390583
7,700000;3,285425;66,837769;3,428137
7,750000;3,310648;66,747685;3,465972
7,800000;3,336060;66,656927;3,504091
7,850000;3,361662;66,565491;3,542494
7,900000;3,387456;66,473372;3,581184
7,950000;3,413442;66,380565;3,620163
8,000000;3,439622;66,287065;3,659433
8,050000;3,465997;66,192868;3,698996
8,100000;3,492569;66,097968;3,738854
8,150000;3,519339;66,002361;3,779008
8,200000;3,546308;65,906042;3,819462
8,250000;3,573478;65,809006;3,860218
8,300000;3,600851;65,711247;3,901276
8,350000;3,628427;65,612762;3,942640
8,400000;3,656208;65,513545;3,984311
8,450000;3,684195;65,413590;4,026292
8,500000;3,712390;65,312894;4,068585
8,550000;3,740794;65,211450;4,111191
8,600000;3,769409;65,109254;4,154113
8,650000;3,798236;65,006300;4,197354
8,700000;3,827277;64,902584;4,240915
8,750000;3,856532;64,798099;4,284798
8,800000;3,886004;64,692842;4,329006
8,850000;3,915694;64,586806;4,373541
8,900000;3,945604;64,479987;4,418406
8,950000;3,975734;64,372378;4,463601
9,000000;4,006087;64,263976;4,509130
9,050000;4,036663;64,154773;4,554995
9,100000;4,067466;64,044766;4,601198
9,150000;4,098495;63,933948;4,647742
9,200000;4,129752;63,822314;4,694628
9,250000;4,161240;63,709858;4,741859
9,300000;4,192959;63,596576;4,789438
9,350000;4,224911;63,482461;4,837366
9,400000;4,257098;63,367509;4,885646
9,450000;4,289521;63,251712;4,934281
9,500000;4,322181;63,135067;4,983272
9,550000;4,355081;63,017567;5,032622
9,600000;4,388222;62,899206;5,082333
9,650000;4,421606;62,779979;5,132409
9,700000;4,455233;62,659881;5,182850
9,750000;4,489107;62,538905;5,233660
9,800000;4,523227;62,417045;5,284841
9,850000;4,557597;62,294297;5,336395
9,900000;4,592217;62,170654;5,388325
9,950000;4,627089;62,046110;5,440634
10,000000;4,662215;61,920659;5,493323
10,050000;4,697597;61,794297;5,546395
10,100000;4,733236;61,667016;5,599853
10,150000;4,769133;61,538811;5,653700
10,200000;4,805291;61,409675;5,707936
10,250000;4,841711;61,279604;5,762566
10,300000;4,878395;61,148591;5,817592
10,350000;4,915344;61,016630;5,873015
10,400000;4,952560;60,883715;5,928840
10,450000;4,990045;60,749840;5,985067
10,500000;5,027800;60,614999;6,041701
10,550000;5,065828;60,479186;6,098742
10,600000;5,104130;60,342394;6,156194
10,650000;5,142707;60,204619;6,214060
10,700000;5,181561;60,065853;6,272342
10,750000;5,220695;59,926090;6,331042
10,800000;5,260109;59,785325;6,390164
10,850000;5,299806;59,643551;6,449709
10,900000;5,339787;59,500761;6,509680
10,950000;5,380054;59,356950;6,570081
11,000000;5,420609;59,212112;6,630913
11,050000;5,461453;59,066240;6,692179
11,100000;5,502588;58,919327;6,753883
11,150000;5,544017;58,771368;6,816026
11,200000;5,585740;58,622356;6,878610
11,250000;5,627760;58,472286;6,941640
11,300000;5,670078;58,321150;7,005117
11,350000;5,712696;58,168943;7,069044
11,400000;5,755616;58,015657;7,133424
11,450000;5,798839;57,861288;7,198259
11,500000;5,842368;57,705827;7,263553
11,550000;5,886205;57,549269;7,329307
11,600000;5,930350;57,391608;7,395525
11,650000;5,974806;57,232837;7,462208
11,700000;6,019574;57,072949;7,529361
11,750000;6,064657;56,911939;7,596986
11,800000;6,110056;56,749800;7,665084
11,850000;6,155773;56,586525;7,733659
11,900000;6,201809;56,422109;7,802714
11,950000;6,248168;56,256545;7,872251
12,000000;6,294849;56,089826;7,942273
12,050000;6,341855;55,921946;8,012783
12,100000;6,389188;55,752899;8,083783
12,150000;6,436850;55,582678;8,155275
12,200000;6,484842;55,411278;8,227263
12,250000;6,533166;55,238691;8,299750
12,300000;6,581825;55,064912;8,372737
12,350000;6,630818;54,889934;8,446228
12,400000;6,680150;54,713751;8,520225
12,450000;6,729820;54,536356;8,594731
12,500000;6,779832;54,357743;8,669748
12,550000;6,830186;54,177906;8,745279
12,600000;6,880885;53,996839;8,821328
12,650000;6,931930;53,814535;8,897895
12,700000;6,983323;53,630988;8,974985
12,750000;7,035067;53,446191;9,052600
12,800000;7,087161;53,260139;9,130742
12,850000;7,139609;53,072824;9,209414
12,900000;7,192412;52,884242;9,288619
12,950000;7,245572;52,694386;9,368358
13,000000;7,299090;52,503251;9,448635
13,050000;7,352968;52,310830;9,529452
13,100000;7,407207;52,117116;9,610811
13,150000;7,461811;51,922105;9,692716
13,200000;7,516779;51,725789;9,775169
13,250000;7,572114;51,528163;9,858172
13,300000;7,627818;51,329220;9,941728
13,350000;7,683893;51,128955;10,025839
13,400000;7,740339;50,927362;10,110508
13,450000;7,797158;50,724435;10,195737
13,500000;7,854353;50,520169;10,281529
13,550000;7,911924;50,314558;10,367886
13,600000;7,969873;50,107597;10,454809
13,650000;8,028202;49,899279;10,542303
13,700000;8,086912;49,689601;10,630368
13,750000;8,146004;49,478555;10,719007
13,800000;8,205481;49,266139;10,808222
13,850000;8,265343;49,052345;10,898015
13,900000;8,325592;48,837170;10,988388
13,950000;8,386230;48,620609;11,079344
14,000000;8,447257;48,402655;11,170885
14,050000;8,508674;48,183306;11,263012
14,100000;8,570485;47,962555;11,355727
14,150000;8,632688;47,740399;11,449033
14,200000;8,695287;47,516832;11,542931
14,250000;8,758282;47,291851;11,637423
14,300000;8,821674;47,065450;11,732511
14,350000;8,885465;46,837627;11,828197
14,400000;8,949655;46,608375;11,924482
14,450000;9,014246;46,377692;12,021369
14,500000;9,079240;46,145573;12,118859
14,550000;9,144636;45,912014;12,216954
14,600000;9,210437;45,677011;12,315656
14,650000;9,276643;45,440560;12,414965
14,700000;9,343255;45,202660;12,514883
14,750000;9,410273;44,963310;12,615410
14,800000;9,477699;44,722504;12,716548
14,850000;9,545533;44,480241;12,818299
14,900000;9,613776;44,236515;12,920664
14,950000;9,682429;43,991325;13,023643
15,000000;9,751493;43,744668;13,127240
15,050000;9,820969;43,496540;13,231453
15,100000;9,890857;43,246940;13,336285
15,150000;9,961157;42,995867;13,441736
15,200000;10,031871;42,743317;13,547807
15,250000;10,102999;42,489291;13,654498
15,300000;10,174540;42,233787;13,761810
15,350000;10,246495;41,976804;13,869742
15,400000;10,318864;41,718342;13,978296
15,450000;10,391648;41,458402;14,087471
15,500000;10,464845;41,196982;14,197268
15,550000;10,538456;40,934084;14,307685
15,600000;10,612482;40,669708;14,418722
15,650000;10,686920;40,403856;14,530380
15,700000;10,761772;40,136529;14,642658
15,750000;10,837036;39,867728;14,755554
15,800000;10,912712;39,597456;14,869069
15,850000;10,988800;39,325714;14,983200
15,900000;11,065298;39,052506;15,097947
15,950000;11,142206;38,777834;15,213310
16,000000;11,219524;38,501701;15,329285
16,050000;11,297249;38,224111;15,445873
16,100000;11,375381;37,945068;15,563072
16,150000;11,453919;37,664575;15,680879
16,200000;11,532862;37,382636;15,799293
16,250000;11,612208;37,099258;15,918312
16,300000;11,691956;36,814443;16,037934
16,350000;11,772104;36,528198;16,158157
16,400000;11,852652;36,240529;16,278978
16,450000;11,933597;35,951440;16,400395
16,500000;12,014937;35,660940;16,522405
16,550000;12,096668;35,369044;16,645002
16,600000;12,178788;35,075756;16,768182
16,650000;12,261296;34,781086;16,891944
16,700000;12,344188;34,485042;17,016282
16,750000;12,427463;34,187632;17,141194
16,800000;12,511117;33,888868;17,266676
16,850000;12,595148;33,588758;17,392721
16,900000;12,679551;33,287317;17,519327
16,950000;12,764325;32,984555;17,646487
17,000000;12,849464;32,680487;17,774195
17,050000;12,934964;32,375127;17,902447
17,100000;13,020823;32,068490;18,031234
17,150000;13,107034;31,760592;18,160551
17,200000;13,193594;31,451449;18,290391
17,250000;13,280498;31,141080;18,420746
17,300000;13,367739;30,829503;18,551609
17,350000;13,455314;30,516737;18,682970
17,400000;13,543215;30,202803;18,814823
17,450000;13,631438;29,887721;18,947157
17,500000;13,719976;29,571514;19,079964
17,550000;13,808823;29,254205;19,213234
17,600000;13,897972;28,935816;19,346957
17,650000;13,987416;28,616372;19,481124
17,700000;14,077148;28,295899;19,615722
17,750000;14,167162;27,974422;19,750743
17,800000;14,257448;27,651970;19,886173
17,850000;14,348001;27,328569;20,022001
17,900000;14,438811;27,004248;20,158216
17,950000;14,529870;26,679037;20,294805
18,000000;14,621170;26,352965;20,431755
18,050000;14,712700;26,026071;20,569050
18,100000;14,804450;25,698393;20,706675
18,150000;14,896410;25,369964;20,844615
18,200000;14,988570;25,040822;20,982855
18,250000;15,080919;24,711005;21,121378
18,300000;15,173445;24,380552;21,260168
18,350000;15,266138;24,049506;21,399207
18,400000;15,358985;23,717910;21,538478
18,450000;15,451974;23,385809;21,677960
18,500000;15,545090;23,053250;21,817635
18,550000;15,638321;22,720282;21,957481
18,600000;15,731652;22,386956;22,097478
18,650000;15,825069;22,053324;22,237604
18,700000;15,918557;21,719439;22,377835
18,750000;16,012099;21,385359;22,518149
18,800000;16,105681;21,051140;22,658521
18,850000;16,199284;20,716842;22,798926
18,900000;16,292893;20,382526;22,939339
18,950000;16,386489;20,048255;23,079733
19,000000;16,480054;19,714094;23,220080
19,050000;16,573569;19,380109;23,360354
19,100000;16,667017;19,046369;23,500525
19,150000;16,760376;18,712942;23,640564
19,200000;16,853627;18,379902;23,780441
19,250000;16,946750;18,047322;23,920125
19,300000;17,039722;17,715280;24,059582
19,350000;17,132520;17,383857;24,198780
19,400000;17,225122;17,053136;24,337683
19,450000;17,317504;16,723201;24,476256
19,500000;17,409641;16,394140;24,614461
19,550000;17,501509;16,066041;24,752263
19,600000;17,593082;15,738994;24,889622
19,650000;17,684334;15,413094;25,026501
19,700000;17,775239;15,088434;25,162858
19,750000;17,865769;14,765111;25,298653
19,800000;17,955897;14,443225;25,433845
19,850000;18,045595;14,122876;25,568392
19,900000;18,134833;13,804166;25,702250
19,950000;18,223583;13,487202;25,835375
20,000000;18,311815;13,172089;25,967723
20,050000;18,399498;12,858936;26,099247
20,100000;18,486601;12,547855;26,229901
20,150000;18,573092;12,238958;26,359638
20,200000;18,658939;11,932359;26,488409
20,250000;18,744110;11,628177;26,616166
20,300000;18,828573;11,326526;26,742859
20,350000;18,912295;11,027520;26,868442
20,400000;18,995242;10,731280;26,992862
20,450000;19,077380;10,437928;27,116070
20,500000;19,158676;10,147584;27,238015
20,550000;19,239097;9,860368;27,358646
20,600000;19,318609;9,576397;27,477913
20,650000;19,397179;9,295791;27,595768
20,700000;19,474774;9,018664;27,712161
20,750000;19,551363;8,745134;27,827044
20,800000;19,626912;8,475314;27,940368
20,850000;19,701391;8,209320;28,052086
20,900000;19,774766;7,947263;28,162149
20,950000;19,847008;7,689257;28,270512
21,000000;19,918085;7,435412;28,377127
21,050000;19,987968;7,185828;28,481952
21,100000;20,056630;6,940606;28,584945
21,150000;20,124044;6,699844;28,686065
21,200000;20,190182;6,463634;28,785274
21,250000;20,255023;6,232062;28,882534
21,300000;20,318541;6,005210;28,977812
21,350000;20,380717;5,783153;29,071076
21,400000;20,441531;5,565960;29,162297
21,450000;20,500965;5,353696;29,251448
21,500000;20,559003;5,146420;29,338504
21,550000;20,615630;4,944180;29,423445
21,600000;20,670835;4,747019;29,506252
21,650000;20,724607;4,554974;29,586911
21,700000;20,776940;4,368071;29,665410
21,750000;20,827828;4,186330;29,741742
21,800000;20,877267;4,009759;29,815901
21,850000;20,925258;3,838363;29,887887
21,900000;20,971802;3,672136;29,957703
21,950000;21,016903;3,511062;30,025354
22,000000;21,060567;3,355119;30,090850
22,050000;21,102802;3,204278;30,154203
22,100000;21,143620;3,058500;30,215430
22,150000;21,183034;2,917737;30,274550
22,200000;21,221058;2,781936;30,331587
22,250000;21,257710;2,651034;30,386566
22,300000;21,293010;2,524963;30,439515
22,350000;21,326979;2,403647;30,490468
22,400000;21,359638;2,287006;30,539458
22,450000;21,391013;2,174952;30,586520
22,500000;21,421130;2,067392;30,631695
22,550000;21,450016;1,964229;30,675024
22,600000;21,477699;1,865359;30,716549
22,650000;21,504210;1,770679;30,756315
22,700000;21,529578;1,680079;30,794367
22,750000;21,553835;1,593448;30,830752
22,800000;21,577012;1,510672;30,865518
22,850000;21,599143;1,431633;30,898714
22,900000;21,620260;1,356214;30,930390
22,950000;21,640396;1,284298;30,960595
23,000000;21,659585;1,215767;30,989378
23,050000;21,677859;1,150503;31,016789
23,100000;21,695252;1,088385;31,042878
23,150000;21,711797;1,029298;31,067695
23,200000;21,727525;0,973125;31,091288
23,250000;21,742470;0,919751;31,113705
23,300000;21,756662;0,869064;31,134993
23,350000;21,770133;0,820953;31,155200
23,400000;21,782914;0,775307;31,174371
23,450000;21,795034;0,732022;31,192551
23,500000;21,806522;0,690994;31,209783
23,550000;21,817406;0,652121;31,226109
23,600000;21,827714;0,615306;31,241572
23,650000;21,837473;0,580452;31,256210
23,700000;21,846709;0,547468;31,270064
23,750000;21,855446;0,516264;31,283169
23,800000;21,863709;0,486755;31,295563
23,850000;21,871520;0,458857;31,307280
23,900000;21,878903;0,432490;31,318354
23,950000;21,885878;0,407578;31,328817
24,000000;21,892467;0,384047;31,338700
24,050000;21,898689;0,361827;31,348033
24,100000;21,904562;0,340849;31,356844
24,150000;21,910106;0,321048;31,365160
24,200000;21,915338;0,302364;31,373007
24,250000;21,920274;0,284737;31,380411
24,300000;21,924929;0,268110;31,387394
24,350000;21,929320;0,252430;31,393980
24,400000;21,933459;0,237645;31,400189
24,450000;21,937362;0,223707;31,406043
24,500000;21,941041;0,210569;31,411561
24,550000;21,944507;0,198188;31,416761
24,600000;21,947774;0,186521;31,421661
24,650000;21,950852;0,175529;31,426278
24,700000;21,953751;0,165175;31,430627
24,750000;21,956482;0,155421;31,434723
24,800000;21,959054;0,146235;31,438581
24,850000;21,961476;0,137585;31,442214
24,900000;21,963757;0,129440;31,445635
24,950000;21,965904;0,121771;31,448856
25,000000;21,967926;0,114551;31,451889
25,050000;21,969829;0,107755;31,454743
25,100000;21,971620;0,101358;31,457430
25,150000;21,973306;0,095337;31,459959
25,200000;21,974892;0,089670;31,462339
25,250000;21,976386;0,084337;31,464578
25,300000;21,977791;0,079319;31,466686
25,350000;21,979113;0,074598;31,468669
25,400000;21,980357;0,070155;31,470535
25,450000;21,981527;0,065975;31,472290
25,500000;21,982628;0,062043;31,473942
25,550000;21,983664;0,058344;31,475496
25,600000;21,984638;0,054864;31,476957
25,650000;21,985555;0,051591;31,478332
25,700000;21,986417;0,048511;31,479625
25,750000;21,987228;0,045615;31,480842
25,800000;21,987990;0,042891;31,481986
25,850000;21,988708;0,040329;31,483062
25,900000;21,989382;0,037920;31,484074
25,950000;21,990017;0,035654;31,485025
26,000000;21,990614;0,033523;31,485920
26,050000;21,991175;0,031519;31,486762
26,100000;21,991703;0,029634;31,487554
26,150000;21,992199;0,027862;31,488298
26,200000;21,992665;0,026195;31,488998
26,250000;21,993104;0,024628;31,489656
26,300000;21,993517;0,023154;31,490275
26,350000;21,993905;0,021769;31,490857
26,400000;21,994270;0,020466;31,491404
26,450000;21,994613;0,019241;31,491919
26,500000;21,994935;0,018089;31,492403
26,550000;21,995238;0,017006;31,492858
26,600000;21,995523;0,015988;31,493285
26,650000;21,995792;0,015030;31,493687
26,700000;21,996044;0,014130;31,494065
26,750000;21,996281;0,013284;31,494421
26,800000;21,996503;0,012488;31,494755
26,850000;21,996713;0,011740;31,495069
26,900000;21,996910;0,011037;31,495365
26,950000;21,997095;0,010375;31,495642
27,000000;21,997269;0,009754;31,495903
27,050000;21,997433;0,009169;31,496149
27,100000;21,997586;0,008620;31,496380
27,150000;21,997731;0,008103;31,496597
27,200000;21,997867;0,007618;31,496801
27,250000;21,997995;0,007161;31,496992
27,300000;21,998115;0,006732;31,497173
27,350000;21,998228;0,006328;31,497342
27,400000;21,998334;0,005949;31,497501
27,450000;21,998434;0,005593;31,497651
27,500000;21,998528;0,005257;31,497792
27,550000;21,998616;0,004942;31,497924
27,600000;21,998699;0,004646;31,498049
27,650000;21,998777;0,004367;31,498166
27,700000;21,998850;0,004106;31,498276
27,750000;21,998919;0,003859;31,498379
27,800000;21,998984;0,003628;31,498476
27,850000;21,999045;0,003411;31,498568
27,900000;21,999102;0,003206;31,498653
27,950000;21,999156;0,003014;31,498734
28,000000;21,999207;0,002833;31,498810
28,050000;21,999254;0,002663;31,498881
28,100000;21,999299;0,002504;31,498948
28,150000;21,999341;0,002353;31,499012
28,200000;21,999381;0,002212;31,499071
28,250000;21,999418;0,002080;31,499127
28,300000;21,999453;0,001955;31,499179
28,350000;21,999485;0,001838;31,499228
28,400000;21,999516;0,001728;31,499274
28,450000;21,999545;0,001624;31,499318
28,500000;21,999573;0,001527;31,499359
28,550000;21,999598;0,001435;31,499397
28,600000;21,999622;0,001349;31,499433
28,650000;21,999645;0,001268;31,499467
28,700000;21,999666;0,001192;31,499499
28,750000;21,999686;0,001121;31,499529
28,800000;21,999705;0,001053;31,499558
28,850000;21,999723;0,000990;31,499584
28,900000;21,999739;0,000931;31,499609
28,950000;21,999755;0,000875;31,499633
29,000000;21,999770;0,000823;31,499655
29,050000;21,999784;0,000773;31,499675
29,100000;21,999796;0,000727;31,499695
29,150000;21,999809;0,000683;31,499713
29,200000;21,999820;0,000642;31,499730
29,250000;21,999831;0,000604;31,499746
29,300000;21,999841;0,000568;31,499762
29,350000;21,999851;0,000534;31,499776
29,400000;21,999860;0,000502;31,499789
29,450000;21,999868;0,000471;31,499802
29,500000;21,999876;0,000443;31,499814
29,550000;21,999883;0,000417;31,499825
29,600000;21,999890;0,000392;31,499836
29,650000;21,999897;0,000368;31,499845
29,700000;21,999903;0,000346;31,499855
29,750000;21,999909;0,000325;31,499863
29,800000;21,999914;0,000306;31,499872
29,850000;21,999920;0,000287;31,499879
29,900000;21,999924;0,000270;31,499887
29,950000;21,999929;0,000254;31,499893
30,000000;21,999933;0,000239;31,499900
30,050000;21,999937;0,000224;31,499906
30,100000;21,999941;0,000211;31,499911
30,150000;21,999944;0,000198;31,499917
30,200000;21,999948;0,000186;31,499922
30,250000;21,999951;0,000175;31,499926
30,300000;21,999954;0,000165;31,499931
30,350000;21,999957;0,000155;31,499935
30,400000;21,999959;0,000146;31,499939
30,450000;21,999962;0,000137;31,499943
30,500000;21,999964;0,000129;31,499946
30,550000;21,999966;0,000121;31,499949
30,600000;21,999968;0,000114;31,499952
30,650000;21,999970;0,000107;31,499955
30,700000;21,999972;0,000100;31,499958
30,750000;21,999974;0,000094;31,499960
30,800000;21,999975;0,000089;31,499963
30,850000;21,999977;0,000083;31,499965
30,900000;21,999978;0,000078;31,499967
30,950000;21,999979;0,000074;31,499969
31,000000;21,999981;0,000069;31,499971
31,050000;21,999982;0,000065;31,499973
31,100000;21,999983;0,000061;31,499974
31,150000;21,999984;0,000058;31,499976
31,200000;21,999985;0,000054;31,499977
31,250000;21,999986;0,000051;31,499979
31,300000;21,999987;0,000048;31,499980
31,350000;21,999987;0,000045;31,499981
31,400000;21,999988;0,000042;31,499982
31,450000;21,999989;0,000040;31,499983
31,500000;21,999990;0,000037;31,499984
31,550000;21,999990;0,000035;31,499985
31,600000;21,999991;0,000033;31,499986
31,650000;21,999991;0,000031;31,499987
31,700000;21,999992;0,000029;31,499988
31,750000;21,999992;0,000027;31,499988
31,800000;21,999993;0,000026;31,499989
31,850000;21,999993;0,000024;31,499990
31,900000;21,999994;0,000023;31,499990
31,950000;21,999994;0,000021;31,499991
32,000000;21,999994;0,000020;31,499992
32,050000;21,999995;0,000019;31,499992
32,100000;21,999995;0,000018;31,499993
32,150000;21,999995;0,000017;31,499993
32,200000;21,999996;0,000016;31,499993
32,250000;21,999996;0,000015;31,499994
32,300000;21,999996;0,000014;31,499994
32,350000;21,999996;0,000013;31,499995
32,400000;21,999997;0,000012;31,499995
32,450000;21,999997;0,000012;31,499995
32,500000;21,999997;0,000011;31,499995
32,550000;21,999997;0,000010;31,499996
32,600000;21,999997;0,000010;31,499996
32,650000;21,999997;0,000009;31,499996
32,700000;21,999998;0,000008;31,499996
32,750000;21,999998;0,000008;31,499997
32,800000;21,999998;0,000007;31,499997
32,850000;21,999998;0,000007;31,499997
32,900000;21,999998;0,000007;31,499997
32,950000;21,999998;0,000006;31,499997
33,000000;21,999998;0,000006;31,499998
33,050000;21,999998;0,000005;31,499998
33,100000;21,999999;0,000005;31,499998
33,150000;21,999999;0,000005;31,499998
33,200000;21,999999;0,000005;31,499998
33,250000;21,999999;0,000004;31,499998
33,300000;21,999999;0,000004;31,499998
33,350000;21,999999;0,000004;31,499998
33,400000;21,999999;0,000004;31,499999
33,450000;21,999999;0,000003;31,499999
33,500000;21,999999;0,000003;31,499999
33,550000;21,999999;0,000003;31,499999
33,600000;21,999999;0,000003;31,499999
33,650000;21,999999;0,000003;31,499999
33,700000;21,999999;0,000002;31,499999
33,750000;21,999999;0,000002;31,499999
33,800000;21,999999;0,000002;31,499999
33,850000;21,999999;0,000002;31,499999
33,900000;21,999999;0,000002;31,499999
33,950000;21,999999;0,000002;31,499999
34,000000;22,000000;0,000002;31,499999
34,050000;22,000000;0,000002;31,499999
34,100000;22,000000;0,000001;31,499999
34,150000;22,000000;0,000001;31,499999
34,200000;22,000000;0,000001;31,499999
34,250000;22,000000;0,000001;31,499999
34,300000;22,000000;0,000001;31,500000
34,350000;22,000000;0,000001;31,500000
34,400000;22,000000;0,000001;31,500000
34,450000;22,000000;0,000001;31,500000
34,500000;22,000000;0,000001;31,500000
34,550000;22,000000;0,000001;31,500000
34,600000;22,000000;0,000001;31,500000
34,650000;22,000000;0,000001;31,500000
34,700000;22,000000;0,000001;31,500000
34,750000;22,000000;0,000001;31,500000
34,800000;22,000000;0,000001;31,500000
