tempo_h;X_g_L;S_g_L;P_g_L
5,300000;1,207143;147,474488;1,060715
5,350000;1,217216;147,438516;1,075823
5,400000;1,227372;147,402244;1,091058
5,450000;1,237612;147,365670;1,106419
5,500000;1,247938;147,328791;1,121908
5,550000;1,258350;147,291606;1,137525
5,600000;1,268849;147,254111;1,153273
5,650000;1,279435;147,216304;1,169152
5,700000;1,290109;147,178182;1,185164
5,750000;1,300872;147,139743;1,201308
5,800000;1,311725;147,100984;1,217587
5,850000;1,322668;147,061902;1,234001
5,900000;1,333701;147,022495;1,250552
5,950000;1,344827;146,982760;1,267241
6,000000;1,356046;146,942694;1,284069
6,050000;1,367357;146,902295;1,301036
6,100000;1,378763;146,861559;1,318145
6,150000;1,390264;146,820485;1,335396
6,200000;1,401861;146,779069;1,352791
6,250000;1,413554;146,737308;1,370331
6,300000;1,425344;146,695200;1,388016
6,350000;1,437233;146,652741;1,405849
6,400000;1,449220;146,609929;1,423830
6,450000;1,461307;146,566761;1,441960
6,500000;1,473494;146,523234;1,460242
6,550000;1,485783;146,479345;1,478675
6,600000;1,498175;146,435091;1,497262
6,650000;1,510669;146,390468;1,516003
6,700000;1,523267;146,345475;1,534900
6,750000;1,535970;146,300107;1,553955
6,800000;1,548778;146,254363;1,573168
6,850000;1,561694;146,208237;1,592540
6,900000;1,574716;146,161729;1,612074
6,950000;1,587847;146,114833;1,631770
7,000000;1,601087;146,067548;1,651630
7,050000;1,614437;146,019869;1,671655
7,100000;1,627898;145,971794;1,691847
7,150000;1,641471;145,923319;1,712206
7,200000;1,655156;145,874442;1,732735
7,250000;1,668956;145,825157;1,753434
7,300000;1,682870;145,775464;1,774305
7,350000;1,696900;145,725357;1,795350
7,400000;1,711047;145,674834;1,816570
7,450000;1,725311;145,623890;1,837966
7,500000;1,739693;145,572524;1,859540
7,550000;1,754196;145,520730;1,881293
7,600000;1,768818;145,468506;1,903227
7,650000;1,783562;145,415849;1,925344
7,700000;1,798429;145,362753;1,947644
7,750000;1,813419;145,309217;1,970129
7,800000;1,828534;145,255235;1,992801
7,850000;1,843775;145,200805;2,015662
7,900000;1,859142;145,145923;2,038712
7,950000;1,874636;145,090585;2,061954
8,000000;1,890259;145,034788;2,085389
8,050000;1,906012;144,978527;2,109019
8,100000;1,921896;144,921799;2,132844
8,150000;1,937912;144,864600;2,156868
8,200000;1,954061;144,806926;2,181091
8,250000;1,970344;144,748773;2,205515
8,300000;1,986762;144,690137;2,230143
8,350000;2,003316;144,631014;2,254974
8,400000;2,020008;144,571401;2,280012
8,450000;2,036838;144,511293;2,305257
8,500000;2,053808;144,450685;2,330712
8,550000;2,070919;144,389575;2,356379
8,600000;2,088172;144,327957;2,382258
8,650000;2,105568;144,265828;2,408352
8,700000;2,123109;144,203184;2,434663
8,750000;2,140795;144,140019;2,461192
8,800000;2,158627;144,076331;2,487941
8,850000;2,176608;144,012114;2,514912
8,900000;2,194738;143,947364;2,542107
8,950000;2,213018;143,882077;2,569528
9,000000;2,231450;143,816248;2,597176
9,050000;2,250035;143,749874;2,625053
9,100000;2,268774;143,682949;2,653162
9,150000;2,287669;143,615468;2,681503
9,200000;2,306720;143,547428;2,710080
9,250000;2,325929;143,478824;2,738894
9,300000;2,345298;143,409651;2,767947
9,350000;2,364827;143,339905;2,797240
9,400000;2,384518;143,269580;2,826777
9,450000;2,404372;143,198672;2,856558
9,500000;2,424391;143,127176;2,886586
9,550000;2,444575;143,055088;2,916863
9,600000;2,464927;142,982403;2,947391
9,650000;2,485448;142,909115;2,978172
9,700000;2,506138;142,835220;3,009208
9,750000;2,527000;142,760713;3,040501
9,800000;2,548035;142,685588;3,072053
9,850000;2,569245;142,609841;3,103867
9,900000;2,590629;142,533467;3,135944
9,950000;2,612191;142,456460;3,168287
10,000000;2,633932;142,378815;3,200898
10,050000;2,655852;142,300527;3,233779
10,100000;2,677955;142,221591;3,266932
10,150000;2,700240;142,142001;3,300360
10,200000;2,722709;142,061752;3,334064
10,250000;2,745365;141,980839;3,368048
10,300000;2,768208;141,899256;3,402312
10,350000;2,791241;141,816998;3,436861
10,400000;2,814464;141,734059;3,471695
10,450000;2,837879;141,650433;3,506818
10,500000;2,861488;141,566115;3,542232
10,550000;2,885292;141,481100;3,577938
10,600000;2,909293;141,395382;3,613940
10,650000;2,933493;141,308954;3,650239
10,700000;2,957893;141,221811;3,686839
10,750000;2,982495;141,133948;3,723742
10,800000;3,007300;141,045357;3,760950
10,850000;3,032310;140,956034;3,798466
10,900000;3,057528;140,865973;3,836291
10,950000;3,082953;140,775167;3,874430
11,000000;3,108589;140,683610;3,912884
11,050000;3,134437;140,591297;3,951655
11,100000;3,160498;140,498221;3,990747
11,150000;3,186775;140,404375;4,030162
11,200000;3,213269;140,309754;4,069903
11,250000;3,239982;140,214352;4,109972
11,300000;3,266915;140,118161;4,150372
11,350000;3,294071;140,021176;4,191106
11,400000;3,321451;139,923389;4,232176
11,450000;3,349057;139,824796;4,273586
11,500000;3,376891;139,725388;4,315337
11,550000;3,404955;139,625159;4,357433
11,600000;3,433251;139,524103;4,399877
11,650000;3,461780;139,422213;4,442671
11,700000;3,490545;139,319481;4,485818
11,750000;3,519547;139,215902;4,529321
11,800000;3,548789;139,111468;4,573183
11,850000;3,578272;139,006173;4,617407
11,900000;3,607998;138,900008;4,661996
11,950000;3,637969;138,792968;4,706953
12,000000;3,668187;138,685046;4,752281
12,050000;3,698655;138,576233;4,797982
12,100000;3,729374;138,466523;4,844060
12,150000;3,760346;138,355908;4,890519
12,200000;3,791573;138,244382;4,937360
12,250000;3,823058;138,131936;4,984587
12,300000;3,854802;138,018564;5,032203
12,350000;3,886808;137,904257;5,080212
12,400000;3,919078;137,789009;5,128616
12,450000;3,951613;137,672811;5,177419
12,500000;3,984416;137,555656;5,226624
12,550000;4,017490;137,437537;5,276235
12,600000;4,050836;137,318445;5,326253
12,650000;4,084456;137,198372;5,376684
12,700000;4,118353;137,077311;5,427529
12,750000;4,152529;136,955254;5,478793
12,800000;4,186986;136,832192;5,530479
12,850000;4,221727;136,708119;5,582590
12,900000;4,256753;136,583024;5,635130
12,950000;4,292068;136,456901;5,688102
13,000000;4,327673;136,329740;5,741509
13,050000;4,363571;136,201534;5,795356
13,100000;4,399763;136,072274;5,849645
13,150000;4,436254;135,941951;5,904381
13,200000;4,473044;135,810557;5,959566
13,250000;4,510136;135,678084;6,015205
13,300000;4,547534;135,544522;6,071301
13,350000;4,585238;135,409863;6,127857
13,400000;4,623252;135,274098;6,184879
13,450000;4,661579;135,137219;6,242368
13,500000;4,700220;134,999215;6,300330
13,550000;4,739178;134,860079;6,358767
13,600000;4,778456;134,719800;6,417684
13,650000;4,818056;134,578371;6,477084
13,700000;4,857981;134,435781;6,536972
13,750000;4,898234;134,292022;6,597351
13,800000;4,938817;134,147084;6,658225
13,850000;4,979732;134,000957;6,719598
13,900000;5,020983;133,853632;6,781475
13,950000;5,062572;133,705099;6,843858
14,000000;5,104502;133,555350;6,906753
14,050000;5,146776;133,404373;6,970163
14,100000;5,189395;133,252160;7,034093
14,150000;5,232364;133,098700;7,098546
14,200000;5,275684;132,943984;7,163527
14,250000;5,319360;132,788001;7,229039
14,300000;5,363392;132,630742;7,295088
14,350000;5,407785;132,472196;7,361678
14,400000;5,452541;132,312353;7,428812
14,450000;5,497663;132,151203;7,496495
14,500000;5,543154;131,988735;7,564731
14,550000;5,589017;131,824939;7,633526
14,600000;5,635255;131,659804;7,702882
14,650000;5,681870;131,493320;7,772805
14,700000;5,728867;131,325476;7,843300
14,750000;5,776247;131,156261;7,914370
14,800000;5,824014;130,985664;7,986021
14,850000;5,872171;130,813674;8,058257
14,900000;5,920721;130,640281;8,131082
14,950000;5,969668;130,465473;8,204502
15,000000;6,019013;130,289238;8,278520
15,050000;6,068761;130,111566;8,353142
15,100000;6,118915;129,932446;8,428373
15,150000;6,169478;129,751865;8,504217
15,200000;6,220452;129,569813;8,580679
15,250000;6,271842;129,386278;8,657763
15,300000;6,323651;129,201247;8,735476
15,350000;6,375881;129,014710;8,813822
15,400000;6,428537;128,826654;8,892805
15,450000;6,481621;128,637068;8,972431
15,500000;6,535137;128,445939;9,052705
15,550000;6,589088;128,253256;9,133632
15,600000;6,643478;128,059006;9,215218
15,650000;6,698311;127,863176;9,297466
15,700000;6,753588;127,665756;9,380383
15,750000;6,809315;127,466731;9,463973
15,800000;6,865495;127,266091;9,548242
15,850000;6,922130;127,063821;9,633195
15,900000;6,979225;126,859909;9,718838
15,950000;7,036784;126,654344;9,805176
16,000000;7,094809;126,447111;9,892214
16,050000;7,153305;126,238197;9,979957
16,100000;7,212275;126,027590;10,068412
16,150000;7,271722;125,815277;10,157584
16,200000;7,331652;125,601244;10,247477
16,250000;7,392066;125,385478;10,338099
16,300000;7,452970;125,167965;10,429455
16,350000;7,514366;124,948693;10,521549
16,400000;7,576259;124,727646;10,614389
16,450000;7,638653;124,504812;10,707979
16,500000;7,701550;124,280177;10,802326
16,550000;7,764956;124,053727;10,897435
16,600000;7,828875;123,825448;10,993312
16,650000;7,893309;123,595325;11,089963
16,700000;7,958263;123,363346;11,187395
16,750000;8,023742;123,129494;11,285612
16,800000;8,089748;122,893757;11,384622
16,850000;8,156287;122,656120;11,484430
16,900000;8,223361;122,416567;11,585042
16,950000;8,290976;122,175085;11,686464
17,000000;8,359136;121,931658;11,788703
17,050000;8,427844;121,686273;11,891765
17,100000;8,497104;121,438913;11,995656
17,150000;8,566922;121,189565;12,100383
17,200000;8,637301;120,938212;12,205951
17,250000;8,708245;120,684840;12,312367
17,300000;8,779759;120,429433;12,419638
17,350000;8,851847;120,171976;12,527770
17,400000;8,924513;119,912454;12,636769
17,450000;8,997762;119,650851;12,746643
17,500000;9,071598;119,387151;12,857397
17,550000;9,146025;119,121339;12,969038
17,600000;9,221049;118,853398;13,081573
17,650000;9,296672;118,583313;13,195008
17,700000;9,372901;118,311068;13,309351
17,750000;9,449739;118,036647;13,424608
17,800000;9,527191;117,760033;13,540786
17,850000;9,605261;117,481210;13,657892
17,900000;9,683955;117,200161;13,775932
17,950000;9,763276;116,916871;13,894914
18,000000;9,843230;116,631322;14,014845
18,050000;9,923821;116,343497;14,135731
18,100000;10,005053;116,053381;14,257580
18,150000;10,086932;115,760956;14,380399
18,200000;10,169463;115,466205;14,504194
18,250000;10,252649;115,169110;14,628974
18,300000;10,336496;114,869656;14,754745
18,350000;10,421009;114,567824;14,881514
18,400000;10,506193;114,263597;15,009289
18,450000;10,592052;113,956958;15,138078
18,500000;10,678591;113,647889;15,267887
18,550000;10,765816;113,336372;15,398724
18,600000;10,853731;113,022390;15,530596
18,650000;10,942341;112,705925;15,663512
18,700000;11,031651;112,386959;15,797477
18,750000;11,121667;112,065475;15,932501
18,800000;11,212393;111,741453;16,068590
18,850000;11,303835;111,414876;16,205752
18,900000;11,395997;111,085726;16,343995
18,950000;11,488884;110,753984;16,483327
19,000000;11,582503;110,419632;16,623754
19,050000;11,676858;110,082652;16,765286
19,100000;11,771953;109,743024;16,907930
19,150000;11,867796;109,400730;17,051693
19,200000;11,964390;109,055752;17,196584
19,250000;12,061740;108,708070;17,342611
19,300000;12,159853;108,357666;17,489780
19,350000;12,258734;108,004522;17,638101
19,400000;12,358387;107,648617;17,787581
19,450000;12,458818;107,289934;17,938228
19,500000;12,560033;106,928453;18,090050
19,550000;12,662037;106,564154;18,243055
19,600000;12,764835;106,197019;18,397252
19,650000;12,868432;105,827029;18,552648
19,700000;12,972834;105,454163;18,709252
19,750000;13,078047;105,078403;18,867071
19,800000;13,184076;104,699729;19,026114
19,850000;13,290926;104,318121;19,186389
19,900000;13,398603;103,933561;19,347904
19,950000;13,507112;103,546027;19,510668
20,000000;13,616460;103,155501;19,674689
20,050000;13,726650;102,761963;19,839975
20,100000;13,837690;102,365392;20,006535
20,150000;13,949585;101,965770;20,174377
20,200000;14,062339;101,563074;20,343509
20,250000;14,175959;101,157288;20,513939
20,300000;14,290451;100,748391;20,685676
20,350000;14,405818;100,336363;20,858728
20,400000;14,522068;99,921184;21,033103
20,450000;14,639207;99,502834;21,208810
20,500000;14,757238;99,081292;21,385857
20,550000;14,876169;98,656538;21,564254
20,600000;14,996005;98,228552;21,744008
20,650000;15,116752;97,797314;21,925128
20,700000;15,238415;97,362804;22,107622
20,750000;15,360999;96,925002;22,291499
20,800000;15,484511;96,483889;22,476767
20,850000;15,608956;96,039443;22,663434
20,900000;15,734339;95,591647;22,851508
20,950000;15,860666;95,140479;23,040999
21,000000;15,987942;94,685921;23,231913
21,050000;16,116173;94,227952;23,424260
21,100000;16,245365;93,766554;23,618047
21,150000;16,375522;93,301708;23,813283
21,200000;16,506650;92,833392;24,009975
21,250000;16,638755;92,361590;24,208132
21,300000;16,771842;91,886280;24,407762
21,350000;16,905916;91,407444;24,608873
21,400000;17,040982;90,925064;24,811473
21,450000;17,177047;90,439120;25,015570
21,500000;17,314114;89,949592;25,221171
21,550000;17,452190;89,456463;25,428286
21,600000;17,591280;88,959713;25,636921
21,650000;17,731389;88,459324;25,847084
21,700000;17,872523;87,955277;26,058784
21,750000;18,014685;87,447553;26,272028
21,800000;18,157883;86,936134;26,486824
21,850000;18,302120;86,421001;26,703180
21,900000;18,447400;85,902142;26,921101
21,950000;18,593729;85,379541;27,140593
22,000000;18,741110;84,853179;27,361665
22,050000;18,889550;84,323037;27,584324
22,100000;19,039052;83,789098;27,808579
22,150000;19,189624;83,251344;28,034435
22,200000;19,341268;82,709759;28,261901
22,250000;19,493989;82,164325;28,490983
22,300000;19,647792;81,615028;28,721688
22,350000;19,802681;81,061852;28,954022
22,400000;19,958661;80,504783;29,187991
22,450000;20,115734;79,943807;29,423601
22,500000;20,273905;79,378910;29,660858
22,550000;20,433177;78,810081;29,899766
22,600000;20,593554;78,237306;30,140331
22,650000;20,755039;77,660575;30,382558
22,700000;20,917635;77,079876;30,626452
22,750000;21,081344;76,495199;30,872016
22,800000;21,246170;75,906534;31,119256
22,850000;21,412116;75,313872;31,368174
22,900000;21,579183;74,717205;31,618774
22,950000;21,747373;74,116524;31,871060
23,000000;21,916690;73,511822;32,125035
23,050000;22,087134;72,903091;32,380702
23,100000;22,258708;72,290327;32,638063
23,150000;22,431414;71,673523;32,897120
23,200000;22,605251;71,052673;33,157877
23,250000;22,780223;70,427775;33,420335
23,300000;22,956330;69,798822;33,684495
23,350000;23,133572;69,165813;33,950358
23,400000;23,311951;68,528745;34,217927
23,450000;23,491468;67,887615;34,487202
23,500000;23,672122;67,242422;34,758183
23,550000;23,853909;66,593181;35,030864
23,600000;24,036828;65,939900;35,305242
23,650000;24,220878;65,282577;35,581318
23,700000;24,406059;64,621217;35,859089
23,750000;24,592370;63,955823;36,138554
23,800000;24,779807;63,286403;36,419711
23,850000;24,968369;62,612967;36,702554
23,900000;25,158053;61,935527;36,987079
23,950000;25,348853;61,254098;37,273279
24,000000;25,540765;60,568697;37,561147
24,050000;25,733784;59,879343;37,850676
24,100000;25,927903;59,186059;38,141855
24,150000;26,123117;58,488869;38,434675
24,200000;26,319416;57,787801;38,729124
24,250000;26,516793;57,082882;39,025190
24,300000;26,715239;56,374146;39,322859
24,350000;26,914745;55,661626;39,622117
24,400000;27,115299;54,945359;39,922949
24,450000;27,316892;54,225385;40,225338
24,500000;27,519512;53,501744;40,529267
24,550000;27,723145;52,774482;40,834718
24,600000;27,927780;52,043643;41,141670
24,650000;28,133402;51,309278;41,450103
24,700000;28,339998;50,571437;41,759997
24,750000;28,547551;49,830174;42,071327
24,800000;28,756047;49,085546;42,384071
24,850000;28,965466;48,337622;42,698199
24,900000;29,175783;47,586491;43,013674
24,950000;29,386978;46,832223;43,330466
25,000000;29,599030;46,074892;43,648545
25,050000;29,811917;45,314581;43,967876
25,100000;30,025614;44,551380;44,288420
25,150000;30,240092;43,785386;44,610138
25,200000;30,455323;43,016705;44,932984
25,250000;30,671274;42,245448;45,256912
25,300000;30,887914;41,471737;45,581870
25,350000;31,105204;40,695700;45,907806
25,400000;31,323108;39,917471;46,234662
25,450000;31,541586;39,137194;46,562379
25,500000;31,760595;38,355019;46,890892
25,550000;31,980090;37,571106;47,220136
25,600000;32,200027;36,785619;47,550040
25,650000;32,420355;35,998731;47,880533
25,700000;32,641025;35,210625;48,211537
25,750000;32,861983;34,421489;48,542975
25,800000;33,083172;33,631529;48,874758
25,850000;33,304525;32,840984;49,206787
25,900000;33,525978;32,050079;49,538967
25,950000;33,747464;31,259057;49,871196
26,000000;33,968911;30,468174;50,203367
26,050000;34,190242;29,677708;50,535363
26,100000;34,411374;28,887952;50,867060
26,150000;34,632219;28,099216;51,198329
26,200000;34,852687;27,311831;51,529031
26,250000;35,072681;26,526140;51,859021
26,300000;35,292098;25,742508;52,188147
26,350000;35,510832;24,961316;52,516247
26,400000;35,728771;24,182961;52,843156
26,450000;35,945799;23,407860;53,168699
26,500000;36,161795;22,636447;53,492692
26,550000;36,376627;21,869189;53,814941
26,600000;36,590157;21,106582;54,135236
26,650000;36,802241;20,349140;54,453361
26,700000;37,012728;19,597400;54,769092
26,750000;37,221461;18,851925;55,082192
26,800000;37,428276;18,113301;55,392413
26,850000;37,633001;17,382141;55,699501
26,900000;37,835458;16,659079;56,003187
26,950000;38,035463;15,944774;56,303195
27,000000;38,232825;15,239911;56,599238
27,050000;38,427345;14,545195;56,891018
27,100000;38,618823;13,861348;57,178234
27,150000;38,807046;13,189123;57,460568
27,200000;38,991801;12,529283;57,737701
27,250000;39,172874;11,882594;58,009311
27,300000;39,350049;11,249825;58,275074
27,350000;39,523111;10,631747;58,534666
27,400000;39,691842;10,029137;58,787762
27,450000;39,856026;9,442765;59,034039
27,500000;40,015456;8,873371;59,273184
27,550000;40,169930;8,321678;59,504895
27,600000;40,319259;7,788361;59,728888
27,650000;40,463267;7,274047;59,944900
27,700000;40,601794;6,779308;60,152691
27,750000;40,734695;6,304660;60,352043
27,800000;40,861851;5,850533;60,542776
27,850000;40,983164;5,417273;60,724745
27,900000;41,098565;5,005126;60,897847
27,950000;41,208014;4,614237;61,062020
28,000000;41,311500;4,244644;61,217249
28,050000;41,409043;3,896274;61,363565
28,100000;41,500698;3,568937;61,501047
28,150000;41,586547;3,262330;61,629821
28,200000;41,666708;2,976044;61,750061
28,250000;41,741321;2,709567;61,861982
28,300000;41,810559;2,462291;61,965838
28,350000;41,874614;2,233521;62,061921
28,400000;41,933701;2,022498;62,150551
28,450000;41,988048;1,828398;62,232073
28,500000;42,037902;1,650351;62,306853
28,550000;42,083512;1,487458;62,375268
28,600000;42,125135;1,338803;62,437703
28,650000;42,163032;1,203458;62,494548
28,700000;42,197458;1,080508;62,546187
28,750000;42,228666;0,969050;62,592999
28,800000;42,256903;0,868205;62,635354
28,850000;42,282404;0,777129;62,673606
28,900000;42,305397;0,695011;62,708095
28,950000;42,326096;0,621085;62,739144
29,000000;42,344704;0,554627;62,767057
29,050000;42,361411;0,494960;62,792117
29,100000;42,376393;0,441453;62,814590
29,150000;42,389814;0,393521;62,834721
29,200000;42,401825;0,350626;62,852737
29,250000;42,412564;0,312272;62,868846
29,300000;42,422158;0,278006;62,883238
29,350000;42,430724;0,247413;62,896086
29,400000;42,438367;0,220118;62,907550
29,450000;42,445182;0,195780;62,917773
29,500000;42,451255;0,174088;62,926883
29,550000;42,456666;0,154766;62,934998
29,600000;42,461483;0,137560;62,942225
29,650000;42,465771;0,122245;62,948657
29,700000;42,469587;0,108618;62,954380
29,750000;42,472981;0,096497;62,959471
29,800000;42,475999;0,085717;62,963999
29,850000;42,478683;0,076132;62,968024
29,900000;42,481068;0,067613;62,971602
29,950000;42,483188;0,060042;62,974783
30,000000;42,485072;0,053314;62,977608
30,050000;42,486746;0,047336;62,980119
30,100000;42,488233;0,042027;62,982349
30,150000;42,489553;0,037310;62,984330
30,200000;42,490726;0,033122;62,986089
30,250000;42,491767;0,029402;62,987651
30,300000;42,492692;0,026099;62,989038
30,350000;42,493513;0,023166;62,990270
30,400000;42,494243;0,020562;62,991364
30,450000;42,494890;0,018251;62,992335
30,500000;42,495464;0,016198;62,993197
30,550000;42,495975;0,014377;62,993962
30,600000;42,496427;0,012759;62,994641
30,650000;42,496829;0,011324;62,995244
30,700000;42,497186;0,010050;62,995779
30,750000;42,497503;0,008919;62,996254
30,800000;42,497784;0,007915;62,996676
30,850000;42,498033;0,007025;62,997050
30,900000;42,498254;0,006234;62,997382
30,950000;42,498451;0,005532;62,997676
31,000000;42,498625;0,004910;62,997938
31,050000;42,498780;0,004357;62,998170
31,100000;42,498917;0,003866;62,998376
31,150000;42,499039;0,003431;62,998559
31,200000;42,499147;0,003045;62,998721
31,250000;42,499243;0,002702;62,998865
31,300000;42,499329;0,002398;62,998993
31,350000;42,499404;0,002128;62,999106
31,400000;42,499471;0,001888;62,999207
31,450000;42,499531;0,001676;62,999296
31,500000;42,499584;0,001487;62,999375
31,550000;42,499631;0,001319;62,999446
31,600000;42,499672;0,001171;62,999508
31,650000;42,499709;0,001039;62,999564
31,700000;42,499742;0,000922;62,999613
31,750000;42,499771;0,000818;62,999656
31,800000;42,499797;0,000726;62,999695
31,850000;42,499820;0,000644;62,999729
31,900000;42,499840;0,000572;62,999760
31,950000;42,499858;0,000507;62,999787
32,000000;42,499874;0,000450;62,999811
32,050000;42,499888;0,000400;62,999832
32,100000;42,499901;0,000355;62,999851
32,150000;42,499912;0,000315;62,999868
32,200000;42,499922;0,000279;62,999883
32,250000;42,499931;0,000248;62,999896
32,300000;42,499938;0,000220;62,999908
32,350000;42,499945;0,000195;62,999918
32,400000;42,499952;0,000173;62,999927
32,450000;42,499957;0,000154;62,999935
32,500000;42,499962;0,000136;62,999943
32,550000;42,499966;0,000121;62,999949
32,600000;42,499970;0,000107;62,999955
32,650000;42,499973;0,000095;62,999960
32,700000;42,499976;0,000085;62,999964
32,750000;42,499979;0,000075;62,999968
32,800000;42,499981;0,000067;62,999972
32,850000;42,499983;0,000059;62,999975
32,900000;42,499985;0,000052;62,999978
32,950000;42,499987;0,000047;62,999980
33,000000;42,499988;0,000041;62,999983
33,050000;42,499990;0,000037;62,999985
33,100000;42,499991;0,000033;62,999986
33,150000;42,499992;0,000029;62,999988
33,200000;42,499993;0,000026;62,999989
33,250000;42,499994;0,000023;62,999990
33,300000;42,499994;0,000020;62,999992
33,350000;42,499995;0,000018;62,999992
33,400000;42,499996;0,000016;62,999993
33,450000;42,499996;0,000014;62,999994
33,500000;42,499997;0,000012;62,999995
33,550000;42,499997;0,000011;62,999995
33,600000;42,499997;0,000010;62,999996
33,650000;42,499998;0,000009;62,999996
33,700000;42,499998;0,000008;62,999997
33,750000;42,499998;0,000007;62,999997
33,800000;42,499998;0,000006;62,999997
33,850000;42,499998;0,000005;62,999998
33,900000;42,499999;0,000005;62,999998
33,950000;42,499999;0,000004;62,999998
34,000000;42,499999;0,000004;62,999998
34,050000;42,499999;0,000003;62,999999
34,100000;42,499999;0,000003;62,999999
34,150000;42,499999;0,000003;62,999999
34,200000;42,499999;0,000002;62,999999
34,250000;42,499999;0,000002;62,999999
34,300000;42,499999;0,000002;62,999999
34,350000;42,500000;0,000002;62,999999
34,400000;42,500000;0,000001;62,999999
34,450000;42,500000;0,000001;62,999999
34,500000;42,500000;0,000001;63,000000
34,550000;42,500000;0,000001;63,000000
34,600000;42,500000;0,000001;63,000000
34,650000;42,500000;0,000001;63,000000
34,700000;42,500000;0,000001;63,000000
34,750000;42,500000;0,000001;63,000000
34,800000;42,500000;0,000001;63,000000
