tempo_h;X_g_L;S_g_L;P_g_L
15,800000;13,581375;105,066517;18,872063
15,850000;13,691483;104,673274;19,037225
15,900000;13,802443;104,276990;19,203664
15,950000;13,914259;103,877645;19,371389
16,000000;14,026939;103,475219;19,540408
16,050000;14,140486;103,069691;19,710730
16,100000;14,254908;102,661042;19,882362
16,150000;14,370209;102,249252;20,055314
16,200000;14,486396;101,834300;20,229594
16,250000;14,603473;101,416166;20,405210
16,300000;14,721448;100,994830;20,582171
16,350000;14,840324;100,570271;20,760486
16,400000;14,960109;100,142469;20,940163
16,450000;15,080807;99,711403;21,121211
16,500000;15,202425;99,277053;21,303638
16,550000;15,324968;98,839399;21,487453
16,600000;15,448443;98,398419;21,672664
16,650000;15,572854;97,954094;21,859281
16,700000;15,698207;97,506404;22,047311
16,750000;15,824508;97,055330;22,236762
16,800000;15,951762;96,600851;22,427643
16,850000;16,079975;96,142947;22,619962
16,900000;16,209153;95,681597;22,813729
16,950000;16,339302;95,216779;23,008953
17,000000;16,470427;94,748475;23,205641
17,050000;16,602534;94,276663;23,403802
17,100000;16,735630;93,801323;23,603444
17,150000;16,869718;93,322436;23,804577
17,200000;17,004805;92,839981;24,007208
17,250000;17,140897;92,353939;24,211346
17,300000;17,277998;91,864291;24,416998
17,350000;17,416115;91,371018;24,624172
17,400000;17,555252;90,874100;24,832878
17,450000;17,695415;90,373519;25,043122
17,500000;17,836609;89,869255;25,254913
17,550000;17,978839;89,361291;25,468258
17,600000;18,122110;88,849607;25,683165
17,650000;18,266428;88,334187;25,899642
17,700000;18,411797;87,815011;26,117696
17,750000;18,558223;87,292061;26,337334
17,800000;18,705710;86,765321;26,558565
17,850000;18,854264;86,234773;26,781395
17,900000;19,003888;85,700399;27,005833
17,950000;19,154589;85,162182;27,231884
18,000000;19,306371;84,620105;27,459556
18,050000;19,459238;84,074151;27,688857
18,100000;19,613195;83,524304;27,919792
18,150000;19,768247;82,970547;28,152370
18,200000;19,924398;82,412863;28,386597
18,250000;20,081653;81,851238;28,622480
18,300000;20,240017;81,285654;28,860025
18,350000;20,399490;80,716106;29,099236
18,400000;20,560077;80,142581;29,340116
18,450000;20,721782;79,565064;29,582673
18,500000;20,884609;78,983538;29,826914
18,550000;21,048563;78,397989;30,072845
18,600000;21,213648;77,808402;30,320471
18,650000;21,379866;77,214764;30,569799
18,700000;21,547222;76,617064;30,820833
18,750000;21,715718;76,015291;31,073578
18,800000;21,885358;75,409435;31,328037
18,850000;22,056143;74,799488;31,584215
18,900000;22,228077;74,185441;31,842115
18,950000;22,401159;73,567288;32,101739
19,000000;22,575394;72,945023;32,363090
19,050000;22,750780;72,318641;32,626171
19,100000;22,927321;71,688139;32,890981
19,150000;23,105016;71,053515;33,157524
19,200000;23,283866;70,414765;33,425799
19,250000;23,463870;69,771891;33,695806
19,300000;23,645030;69,124892;33,967545
19,350000;23,827344;68,473770;34,241016
19,400000;24,010812;67,818527;34,516218
19,450000;24,195433;67,159167;34,793150
19,500000;24,381205;66,495695;35,071808
19,550000;24,568128;65,828115;35,352192
19,600000;24,756198;65,156435;35,634298
19,650000;24,945415;64,480661;35,918122
19,700000;25,135775;63,800803;36,203663
19,750000;25,327276;63,116871;36,490914
19,800000;25,519915;62,428874;36,779873
19,850000;25,713689;61,736825;37,070534
19,900000;25,908594;61,040736;37,362891
19,950000;26,104625;60,340624;37,656938
20,000000;26,301772;59,636529;37,952658
20,050000;26,500028;58,928472;38,250042
20,100000;26,699387;58,216474;38,549081
20,150000;26,899844;57,500557;38,849766
20,200000;27,101390;56,780750;39,152085
20,250000;27,304016;56,057085;39,456024
20,300000;27,507713;55,329595;39,761570
20,350000;27,712470;54,598322;40,068705
20,400000;27,918274;53,863308;40,377411
20,450000;28,125112;53,124599;40,687668
20,500000;28,332970;52,382249;40,999455
20,550000;28,541833;51,636311;41,312749
20,600000;28,751684;50,886844;41,627525
20,650000;28,962505;50,133912;41,943757
20,700000;29,174277;49,377582;42,261416
20,750000;29,386981;48,617924;42,580472
20,800000;29,600596;47,855013;42,900895
20,850000;29,815100;47,088927;43,222651
20,900000;30,030470;46,319750;43,545705
20,950000;30,246681;45,547567;43,870022
21,000000;30,463708;44,772470;44,195562
21,050000;30,681525;43,994553;44,522288
21,100000;30,900103;43,213916;44,850155
21,150000;31,119406;42,430694;45,179109
21,200000;31,339398;41,645006;45,509098
21,250000;31,560048;40,856973;45,840071
21,300000;31,781316;40,066727;46,171975
21,350000;32,003165;39,274409;46,504748
21,400000;32,225551;38,480174;46,838327
21,450000;32,448428;37,684185;47,172642
21,500000;32,671747;36,886618;47,507621
21,550000;32,895455;36,087660;47,843183
21,600000;33,119498;35,287508;48,179247
21,650000;33,343816;34,486371;48,515724
21,700000;33,568349;33,684468;48,852523
21,750000;33,793031;32,882031;49,189547
21,800000;34,017795;32,079302;49,526693
21,850000;34,242571;31,276533;49,863856
21,900000;34,467283;30,473988;50,200925
21,950000;34,691856;29,671943;50,537784
22,000000;34,916201;28,870711;50,874301
22,050000;35,140228;28,070616;51,210341
22,100000;35,363843;27,271989;51,545764
22,150000;35,586948;26,475187;51,880422
22,200000;35,809437;25,680583;52,214155
22,250000;36,031198;24,888578;52,546797
22,300000;36,252114;24,099592;52,878172
22,350000;36,472061;23,314067;53,208092
22,400000;36,690908;22,532470;53,536363
22,450000;36,908519;21,755288;53,862779
22,500000;37,124752;20,983030;54,187128
22,550000;37,339456;20,216228;54,509184
22,600000;37,552478;19,455437;54,828717
22,650000;37,763652;18,701242;55,145478
22,700000;37,972806;17,954264;55,459209
22,750000;38,179759;17,215147;55,769638
22,800000;38,384324;16,484557;56,076486
22,850000;38,586309;15,763181;56,379464
22,900000;38,785516;15,051729;56,678274
22,950000;38,981738;14,350936;56,972607
23,000000;39,174765;13,661554;57,262147
23,050000;39,364379;12,984362;57,546568
23,100000;39,550358;12,320151;57,825537
23,150000;39,732480;11,669716;58,098719
23,200000;39,910516;11,033871;58,365774
23,250000;40,084243;10,413419;58,626364
